origin_id,destination_id,trips
E02001800,E02001784,1
E02001800,E02001787,8
E02001800,E02001788,13
E02001800,E02001789,6
E02001800,E02001790,17
E02001800,E02001791,6
E02001800,E02001792,1
E02001800,E02001793,4
E02001800,E02001794,3
E02001800,E02001795,53
E02001800,E02001796,14
E02001800,E02001797,225
E02001800,E02001798,46
E02001800,E02001799,185
E02001800,E02001800,208
E02001800,E02001801,24
E02001800,E02001802,8
E02001800,E02001803,97
E02001800,E02001804,13
E02001800,E02001805,1
E02001800,E02001806,14
E02001800,E02001807,252
E02001800,E02001808,8
E02001800,E02001809,335
E02001800,E02001810,80
E02001800,E02001811,9
E02001800,E02001812,9
E02001800,E02001813,8
E02001800,E02001814,10
E02001800,E02001815,70
E02001800,E02001816,1
E02001800,E02001817,2
E02001800,E02001818,2
E02001800,E02001819,83
E02001800,E02001820,12
E02001800,E02001821,1
E02001800,E02001822,14
E02001800,E02001823,3
E02001800,E02001824,12
E02001800,E02001825,20
E02001800,E02001826,1
E02001800,E02006841,50
E02001800,E02006842,7
E02001801,E02001682,1
E02001801,E02001684,15
E02001801,E02001686,2
E02001801,E02001688,19
E02001801,E02001689,1
E02001801,E02001690,16
E02001801,E02001693,3
E02001801,E02001694,1
E02001801,E02001695,5
E02001801,E02001696,1
E02001801,E02001697,6
E02001801,E02001699,3
E02001801,E02001702,1
E02001801,E02001704,1
E02001801,E02001706,2
E02001801,E02001707,12
E02001801,E02001708,4
E02001801,E02001709,2
E02001801,E02001710,2
E02001801,E02001711,4
E02001801,E02001713,3
E02001801,E02001714,4
E02001801,E02001715,3
E02001801,E02001719,1
E02001801,E02001721,4
E02001801,E02001722,1
E02001801,E02001724,1
E02001801,E02001725,3
E02001801,E02001726,1
E02001801,E02001727,2
E02001801,E02001728,2
E02001801,E02001729,1
E02001801,E02001730,5
E02001801,E02001731,53
E02001801,E02001732,1
E02001801,E02001733,5
E02001801,E02001734,2
E02001801,E02001736,4
E02001801,E02001737,2
E02001801,E02001743,3
E02001801,E02001744,1
E02001801,E02001745,3
E02001801,E02001748,3
E02001801,E02001750,1
E02001801,E02001752,6
E02001801,E02001753,2
E02001801,E02001754,1
E02001801,E02001755,1
E02001801,E02001756,2
E02001801,E02001760,2
E02001801,E02001765,1
E02001801,E02001766,1
E02001801,E02001767,3
E02001801,E02001768,13
E02001801,E02001769,19
E02001801,E02001770,2
E02001801,E02001772,2
E02001801,E02001773,2
E02001801,E02001774,6
E02001801,E02001775,1
E02001801,E02001776,9
E02001801,E02001777,1
E02001801,E02001778,3
E02001801,E02001779,6
E02001801,E02001781,1
E02001801,E02001782,3
E02001801,E02001783,1
E02001801,E02001785,5
E02001801,E02001787,2
E02001801,E02001788,4
E02001801,E02001789,1
E02001801,E02001790,14
E02001801,E02001791,10
E02001801,E02001792,22
E02001801,E02001793,11
E02001801,E02001794,10
E02001801,E02001795,102
E02001801,E02001796,55
E02001801,E02001797,69
E02001801,E02001798,70
E02001801,E02001799,25
E02001801,E02001800,7
E02001801,E02001801,392
E02001801,E02001802,43
E02001801,E02001803,376
E02001801,E02001804,28
E02001801,E02001805,36
E02001801,E02001806,55
E02001801,E02001807,42
E02001801,E02001808,35
E02001801,E02001809,19
E02001801,E02001810,9
E02001801,E02001811,27
E02001801,E02001812,47
E02001801,E02001813,37
E02001801,E02001814,51
E02001801,E02001815,5
E02001801,E02001816,16
E02001801,E02001817,14
E02001801,E02001818,11
E02001801,E02001819,94
E02001801,E02001820,6
E02001801,E02001821,2
E02001801,E02001822,9
E02001801,E02001823,3
E02001801,E02001824,12
E02001801,E02001825,31
E02001801,E02001826,4
E02001801,E02006841,17
E02001801,E02006842,2
E02001801,E02006893,1
E02001802,E02001683,1
E02001802,E02001684,11
E02001802,E02001686,3
E02001802,E02001688,16
E02001802,E02001689,2
E02001802,E02001690,6
E02001802,E02001693,1
E02001802,E02001695,3
E02001802,E02001696,1
E02001802,E02001697,3
E02001802,E02001698,1
E02001802,E02001700,1
E02001802,E02001701,1
E02001802,E02001706,2
E02001802,E02001707,5
E02001802,E02001708,1
E02001802,E02001711,4
E02001802,E02001713,5
E02001802,E02001714,3
E02001802,E02001721,1
E02001802,E02001726,1
E02001802,E02001727,1
E02001802,E02001729,1
E02001802,E02001730,5
E02001802,E02001731,34
E02001802,E02001733,3
E02001802,E02001736,2
E02001802,E02001737,1
E02001802,E02001741,1
E02001802,E02001743,1
E02001802,E02001752,5
E02001802,E02001753,1
E02001802,E02001755,1
E02001802,E02001756,9
E02001802,E02001759,1
E02001802,E02001760,2
E02001802,E02001765,1
E02001802,E02001766,1
E02001802,E02001767,2
E02001802,E02001768,6
E02001802,E02001769,12
E02001802,E02001772,2
E02001802,E02001774,8
E02001802,E02001776,10
E02001802,E02001777,1
E02001802,E02001778,3
E02001802,E02001779,4
E02001802,E02001782,1
E02001802,E02001783,3
E02001802,E02001785,3
E02001802,E02001786,1
E02001802,E02001787,4
E02001802,E02001788,6
E02001802,E02001789,3
E02001802,E02001790,7
E02001802,E02001791,14
E02001802,E02001792,21
E02001802,E02001793,4
E02001802,E02001794,3
E02001802,E02001795,103
E02001802,E02001796,46
E02001802,E02001797,76
E02001802,E02001798,55
E02001802,E02001799,16
E02001802,E02001800,7
E02001802,E02001801,205
E02001802,E02001802,87
E02001802,E02001803,269
E02001802,E02001804,83
E02001802,E02001805,42
E02001802,E02001806,74
E02001802,E02001807,48
E02001802,E02001808,19
E02001802,E02001809,18
E02001802,E02001810,9
E02001802,E02001811,51
E02001802,E02001812,46
E02001802,E02001813,22
E02001802,E02001814,42
E02001802,E02001815,8
E02001802,E02001816,14
E02001802,E02001817,12
E02001802,E02001818,24
E02001802,E02001819,118
E02001802,E02001820,3
E02001802,E02001821,2
E02001802,E02001822,16
E02001802,E02001823,11
E02001802,E02001824,19
E02001802,E02001825,31
E02001802,E02001826,3
E02001802,E02006841,9
E02001803,E02001682,2
E02001803,E02001684,12
E02001803,E02001686,2
E02001803,E02001688,29
E02001803,E02001689,5
E02001803,E02001690,19
E02001803,E02001695,4
E02001803,E02001696,2
E02001803,E02001697,3
E02001803,E02001700,3
E02001803,E02001701,1
E02001803,E02001702,1
E02001803,E02001706,12
E02001803,E02001707,6
E02001803,E02001708,8
E02001803,E02001709,6
E02001803,E02001711,7
E02001803,E02001712,5
E02001803,E02001713,21
E02001803,E02001714,6
E02001803,E02001715,1
E02001803,E02001719,1
E02001803,E02001720,1
E02001803,E02001721,2
E02001803,E02001724,3
E02001803,E02001725,3
E02001803,E02001726,2
E02001803,E02001727,3
E02001803,E02001728,4
E02001803,E02001729,1
E02001803,E02001730,11
E02001803,E02001731,106
E02001803,E02001732,3
E02001803,E02001733,12
E02001803,E02001734,1
E02001803,E02001735,1
E02001803,E02001736,15
E02001803,E02001737,2
E02001803,E02001743,1
E02001803,E02001744,8
E02001803,E02001748,4
E02001803,E02001750,2
E02001803,E02001752,14
E02001803,E02001753,1
E02001803,E02001755,1
E02001803,E02001756,16
E02001803,E02001759,1
E02001803,E02001763,1
E02001803,E02001764,1
E02001803,E02001766,1
E02001803,E02001767,4
E02001803,E02001768,12
E02001803,E02001769,17
E02001803,E02001770,1
E02001803,E02001771,1
E02001803,E02001772,4
E02001803,E02001773,2
E02001803,E02001774,12
E02001803,E02001775,2
E02001803,E02001776,12
E02001803,E02001777,1
E02001803,E02001778,8
E02001803,E02001779,14
E02001803,E02001780,1
E02001803,E02001781,1
E02001803,E02001782,7
E02001803,E02001783,2
E02001803,E02001785,4
E02001803,E02001787,1
E02001803,E02001788,10
E02001803,E02001789,9
E02001803,E02001790,15
E02001803,E02001791,22
E02001803,E02001792,25
E02001803,E02001793,9
E02001803,E02001794,8
E02001803,E02001795,131
E02001803,E02001796,69
E02001803,E02001797,97
E02001803,E02001798,70
E02001803,E02001799,30
E02001803,E02001800,19
E02001803,E02001801,166
E02001803,E02001802,23
E02001803,E02001803,671
E02001803,E02001804,52
E02001803,E02001805,17
E02001803,E02001806,108
E02001803,E02001807,51
E02001803,E02001808,27
E02001803,E02001809,34
E02001803,E02001810,4
E02001803,E02001811,17
E02001803,E02001812,68
E02001803,E02001813,31
E02001803,E02001814,65
E02001803,E02001815,4
E02001803,E02001816,24
E02001803,E02001817,24
E02001803,E02001818,19
E02001803,E02001819,183
E02001803,E02001820,10
E02001803,E02001821,3
E02001803,E02001822,18
E02001803,E02001823,10
E02001803,E02001824,14
E02001803,E02001825,30
E02001803,E02006841,19
E02001803,E02006842,1
E02001804,E02001684,13
E02001804,E02001686,5
E02001804,E02001688,22
E02001804,E02001689,5
E02001804,E02001690,4
E02001804,E02001695,8
E02001804,E02001697,3
E02001804,E02001700,1
E02001804,E02001701,1
E02001804,E02001706,12
E02001804,E02001707,11
E02001804,E02001708,3
E02001804,E02001709,2
E02001804,E02001712,1
E02001804,E02001713,17
E02001804,E02001714,4
E02001804,E02001718,2
E02001804,E02001720,1
E02001804,E02001724,1
E02001804,E02001726,1
E02001804,E02001727,1
E02001804,E02001728,4
E02001804,E02001729,3
E02001804,E02001730,4
E02001804,E02001731,48
E02001804,E02001732,2
E02001804,E02001733,2
E02001804,E02001734,2
E02001804,E02001736,9
E02001804,E02001737,3
E02001804,E02001741,2
E02001804,E02001748,2
E02001804,E02001752,7
E02001804,E02001756,8
E02001804,E02001757,1
E02001804,E02001760,5
E02001804,E02001763,1
E02001804,E02001765,3
E02001804,E02001766,2
E02001804,E02001767,1
E02001804,E02001768,11
E02001804,E02001769,8
E02001804,E02001770,1
E02001804,E02001771,1
E02001804,E02001772,2
E02001804,E02001773,2
E02001804,E02001774,9
E02001804,E02001775,2
E02001804,E02001776,8
E02001804,E02001777,2
E02001804,E02001778,4
E02001804,E02001779,9
E02001804,E02001782,1
E02001804,E02001784,1
E02001804,E02001785,2
E02001804,E02001787,10
E02001804,E02001788,3
E02001804,E02001789,2
E02001804,E02001790,11
E02001804,E02001791,13
E02001804,E02001792,13
E02001804,E02001793,12
E02001804,E02001794,11
E02001804,E02001795,105
E02001804,E02001796,53
E02001804,E02001797,98
E02001804,E02001798,63
E02001804,E02001799,29
E02001804,E02001800,17
E02001804,E02001801,139
E02001804,E02001802,57
E02001804,E02001803,298
E02001804,E02001804,174
E02001804,E02001805,38
E02001804,E02001806,81
E02001804,E02001807,38
E02001804,E02001808,20
E02001804,E02001809,28
E02001804,E02001810,5
E02001804,E02001811,54
E02001804,E02001812,15
E02001804,E02001813,47
E02001804,E02001814,67
E02001804,E02001815,8
E02001804,E02001816,22
E02001804,E02001817,11
E02001804,E02001818,12
E02001804,E02001819,148
E02001804,E02001820,11
E02001804,E02001821,2
E02001804,E02001822,18
E02001804,E02001823,10
E02001804,E02001824,16
E02001804,E02001825,16
E02001804,E02001826,5
E02001804,E02006841,11
E02001804,E02006842,3
E02001805,E02001684,10
E02001805,E02001686,1
E02001805,E02001688,26
E02001805,E02001689,2
E02001805,E02001690,3
E02001805,E02001691,1
E02001805,E02001695,1
E02001805,E02001696,1
E02001805,E02001697,5
E02001805,E02001700,2
E02001805,E02001701,1
E02001805,E02001706,2
E02001805,E02001707,8
E02001805,E02001708,1
E02001805,E02001710,1
E02001805,E02001711,4
E02001805,E02001712,2
E02001805,E02001713,7
E02001805,E02001714,6
E02001805,E02001715,1
E02001805,E02001721,2
E02001805,E02001723,1
E02001805,E02001724,5
E02001805,E02001725,3
E02001805,E02001726,1
E02001805,E02001728,2
E02001805,E02001729,1
E02001805,E02001730,11
E02001805,E02001731,41
E02001805,E02001732,1
E02001805,E02001733,4
E02001805,E02001734,2
E02001805,E02001736,4
E02001805,E02001737,5
E02001805,E02001744,1
E02001805,E02001748,4
E02001805,E02001752,3
E02001805,E02001755,2
E02001805,E02001756,7
E02001805,E02001757,1
E02001805,E02001758,1
E02001805,E02001760,2
E02001805,E02001764,1
E02001805,E02001765,1
E02001805,E02001766,3
E02001805,E02001768,2
E02001805,E02001769,8
E02001805,E02001772,1
E02001805,E02001774,7
E02001805,E02001775,1
E02001805,E02001776,12
E02001805,E02001778,5
E02001805,E02001779,4
E02001805,E02001780,4
E02001805,E02001782,4
E02001805,E02001784,2
E02001805,E02001785,2
E02001805,E02001786,1
E02001805,E02001787,2
E02001805,E02001788,3
E02001805,E02001789,4
E02001805,E02001790,17
E02001805,E02001791,16
E02001805,E02001792,22
E02001805,E02001793,9
E02001805,E02001794,12
E02001805,E02001795,113
E02001805,E02001796,53
E02001805,E02001797,85
E02001805,E02001798,54
E02001805,E02001799,14
E02001805,E02001800,5
E02001805,E02001801,257
E02001805,E02001802,42
E02001805,E02001803,308
E02001805,E02001804,59
E02001805,E02001805,77
E02001805,E02001806,64
E02001805,E02001807,36
E02001805,E02001808,47
E02001805,E02001809,14
E02001805,E02001810,9
E02001805,E02001811,34
E02001805,E02001812,50
E02001805,E02001813,45
E02001805,E02001814,42
E02001805,E02001815,11
E02001805,E02001816,13
E02001805,E02001817,10
E02001805,E02001818,21
E02001805,E02001819,123
E02001805,E02001820,11
E02001805,E02001821,3
E02001805,E02001822,10
E02001805,E02001823,8
E02001805,E02001824,19
E02001805,E02001825,23
E02001805,E02001826,10
E02001805,E02006841,8
E02001806,E02001684,12
E02001806,E02001686,3
E02001806,E02001688,19
E02001806,E02001689,2
E02001806,E02001690,8
E02001806,E02001691,1
E02001806,E02001694,2
E02001806,E02001695,4
E02001806,E02001696,1
E02001806,E02001697,1
E02001806,E02001699,2
E02001806,E02001701,1
E02001806,E02001706,7
E02001806,E02001707,9
E02001806,E02001708,5
E02001806,E02001709,2
E02001806,E02001710,2
E02001806,E02001711,5
E02001806,E02001712,1
E02001806,E02001713,10
E02001806,E02001714,8
E02001806,E02001715,1
E02001806,E02001719,1
E02001806,E02001721,2
E02001806,E02001724,3
E02001806,E02001725,1
E02001806,E02001727,1
E02001806,E02001728,2
E02001806,E02001729,1
E02001806,E02001730,10
E02001806,E02001731,58
E02001806,E02001732,2
E02001806,E02001733,5
E02001806,E02001734,4
E02001806,E02001736,12
E02001806,E02001737,2
E02001806,E02001741,1
E02001806,E02001742,5
E02001806,E02001743,1
E02001806,E02001744,1
E02001806,E02001745,1
E02001806,E02001746,1
E02001806,E02001750,2
E02001806,E02001752,4
E02001806,E02001753,3
E02001806,E02001755,3
E02001806,E02001756,7
E02001806,E02001759,7
E02001806,E02001760,2
E02001806,E02001764,1
E02001806,E02001765,1
E02001806,E02001766,2
E02001806,E02001767,1
E02001806,E02001768,11
E02001806,E02001769,14
E02001806,E02001770,1
E02001806,E02001772,1
E02001806,E02001773,1
E02001806,E02001774,8
E02001806,E02001775,1
E02001806,E02001776,10
E02001806,E02001777,2
E02001806,E02001778,9
E02001806,E02001779,4
E02001806,E02001781,1
E02001806,E02001782,4
E02001806,E02001784,2
E02001806,E02001785,4
E02001806,E02001786,2
E02001806,E02001787,1
E02001806,E02001788,3
E02001806,E02001789,3
E02001806,E02001790,21
E02001806,E02001791,17
E02001806,E02001792,24
E02001806,E02001793,4
E02001806,E02001794,14
E02001806,E02001795,111
E02001806,E02001796,96
E02001806,E02001797,60
E02001806,E02001798,68
E02001806,E02001799,19
E02001806,E02001800,11
E02001806,E02001801,86
E02001806,E02001802,32
E02001806,E02001803,483
E02001806,E02001804,30
E02001806,E02001805,10
E02001806,E02001806,292
E02001806,E02001807,41
E02001806,E02001808,18
E02001806,E02001809,21
E02001806,E02001810,8
E02001806,E02001811,21
E02001806,E02001812,60
E02001806,E02001813,24
E02001806,E02001814,123
E02001806,E02001815,3
E02001806,E02001816,13
E02001806,E02001817,16
E02001806,E02001818,41
E02001806,E02001819,154
E02001806,E02001820,7
E02001806,E02001821,4
E02001806,E02001822,14
E02001806,E02001823,1
E02001806,E02001824,21
E02001806,E02001825,34
E02001806,E02001826,2
E02001806,E02006841,19
E02001806,E02006842,3
E02001807,E02001682,2
E02001807,E02001684,42
E02001807,E02001686,6
E02001807,E02001688,87
E02001807,E02001689,7
E02001807,E02001690,25
E02001807,E02001691,1
E02001807,E02001692,5
E02001807,E02001693,2
E02001807,E02001694,4
E02001807,E02001695,14
E02001807,E02001696,5
E02001807,E02001697,21
E02001807,E02001698,1
E02001807,E02001699,4
E02001807,E02001700,3
E02001807,E02001701,2
E02001807,E02001702,5
E02001807,E02001705,1
E02001807,E02001706,21
E02001807,E02001707,51
E02001807,E02001708,6
E02001807,E02001709,4
E02001807,E02001710,3
E02001807,E02001711,13
E02001807,E02001712,2
E02001807,E02001713,16
E02001807,E02001714,7
E02001807,E02001715,4
E02001807,E02001719,1
E02001807,E02001720,1
E02001807,E02001721,3
E02001807,E02001722,2
E02001807,E02001723,3
E02001807,E02001724,7
E02001807,E02001725,4
E02001807,E02001726,1
E02001807,E02001728,4
E02001807,E02001729,2
E02001807,E02001730,18
E02001807,E02001731,98
E02001807,E02001732,2
E02001807,E02001733,4
E02001807,E02001734,9
E02001807,E02001735,1
E02001807,E02001736,28
E02001807,E02001737,5
E02001807,E02001741,3
E02001807,E02001743,2
E02001807,E02001744,2
E02001807,E02001745,2
E02001807,E02001748,11
E02001807,E02001750,1
E02001807,E02001752,21
E02001807,E02001753,1
E02001807,E02001755,3
E02001807,E02001756,12
E02001807,E02001759,1
E02001807,E02001760,1
E02001807,E02001761,1
E02001807,E02001764,4
E02001807,E02001765,1
E02001807,E02001766,1
E02001807,E02001768,9
E02001807,E02001769,10
E02001807,E02001770,2
E02001807,E02001771,3
E02001807,E02001772,7
E02001807,E02001773,4
E02001807,E02001774,18
E02001807,E02001776,14
E02001807,E02001777,3
E02001807,E02001778,7
E02001807,E02001779,11
E02001807,E02001780,1
E02001807,E02001781,2
E02001807,E02001782,6
E02001807,E02001783,2
E02001807,E02001785,3
E02001807,E02001787,4
E02001807,E02001788,5
E02001807,E02001789,5
E02001807,E02001790,19
E02001807,E02001791,4
E02001807,E02001793,8
E02001807,E02001794,7
E02001807,E02001795,63
E02001807,E02001796,25
E02001807,E02001797,227
E02001807,E02001798,42
E02001807,E02001799,184
E02001807,E02001800,81
E02001807,E02001801,28
E02001807,E02001802,3
E02001807,E02001803,94
E02001807,E02001804,13
E02001807,E02001805,9
E02001807,E02001806,19
E02001807,E02001807,408
E02001807,E02001808,14
E02001807,E02001809,342
E02001807,E02001810,40
E02001807,E02001811,12
E02001807,E02001812,9
E02001807,E02001813,12
E02001807,E02001814,9
E02001807,E02001815,62
E02001807,E02001816,2
E02001807,E02001817,5
E02001807,E02001818,7
E02001807,E02001819,62
E02001807,E02001820,17
E02001807,E02001821,4
E02001807,E02001822,14
E02001807,E02001823,9
E02001807,E02001824,14
E02001807,E02001825,23
E02001807,E02001826,1
E02001807,E02006841,29
E02001807,E02006842,5
E02001807,E02006893,1
E02001808,E02001682,1
E02001808,E02001684,13
E02001808,E02001685,2
E02001808,E02001686,3
E02001808,E02001688,31
E02001808,E02001689,3
E02001808,E02001690,5
E02001808,E02001693,1
E02001808,E02001695,4
E02001808,E02001696,2
E02001808,E02001697,4
E02001808,E02001699,2
E02001808,E02001700,1
E02001808,E02001701,2
E02001808,E02001702,4
E02001808,E02001706,9
E02001808,E02001707,14
E02001808,E02001711,3
E02001808,E02001712,5
E02001808,E02001713,12
E02001808,E02001714,6
E02001808,E02001715,2
E02001808,E02001718,1
E02001808,E02001720,2
E02001808,E02001721,2
E02001808,E02001725,1
E02001808,E02001728,3
E02001808,E02001729,1
E02001808,E02001730,18
E02001808,E02001731,50
E02001808,E02001733,3
E02001808,E02001734,3
E02001808,E02001736,7
E02001808,E02001737,1
E02001808,E02001741,1
E02001808,E02001743,1
E02001808,E02001744,2
E02001808,E02001745,4
E02001808,E02001747,1
E02001808,E02001748,7
E02001808,E02001752,7
E02001808,E02001753,1
E02001808,E02001755,3
E02001808,E02001756,11
E02001808,E02001758,1
E02001808,E02001759,3
E02001808,E02001764,7
E02001808,E02001766,2
E02001808,E02001767,1
E02001808,E02001768,8
E02001808,E02001769,14
E02001808,E02001770,3
E02001808,E02001771,2
E02001808,E02001772,3
E02001808,E02001774,2
E02001808,E02001775,1
E02001808,E02001776,15
E02001808,E02001777,1
E02001808,E02001778,6
E02001808,E02001779,4
E02001808,E02001780,2
E02001808,E02001782,1
E02001808,E02001784,2
E02001808,E02001785,1
E02001808,E02001787,4
E02001808,E02001788,11
E02001808,E02001789,3
E02001808,E02001790,12
E02001808,E02001791,10
E02001808,E02001792,23
E02001808,E02001793,10
E02001808,E02001794,17
E02001808,E02001795,96
E02001808,E02001796,42
E02001808,E02001797,54
E02001808,E02001798,58
E02001808,E02001799,34
E02001808,E02001800,22
E02001808,E02001801,199
E02001808,E02001802,20
E02001808,E02001803,344
E02001808,E02001804,29
E02001808,E02001805,27
E02001808,E02001806,67
E02001808,E02001807,38
E02001808,E02001808,110
E02001808,E02001809,17
E02001808,E02001810,6
E02001808,E02001811,28
E02001808,E02001812,63
E02001808,E02001813,38
E02001808,E02001814,62
E02001808,E02001815,10
E02001808,E02001816,24
E02001808,E02001817,12
E02001808,E02001818,18
E02001808,E02001819,138
E02001808,E02001820,9
E02001808,E02001821,7
E02001808,E02001822,19
E02001808,E02001823,8
E02001808,E02001824,11
E02001808,E02001825,19
E02001808,E02001826,4
E02001808,E02006841,12
E02001809,E02001682,2
E02001809,E02001683,1
E02001809,E02001684,35
E02001809,E02001686,5
E02001809,E02001688,95
E02001809,E02001689,5
E02001809,E02001690,33
E02001809,E02001691,2
E02001809,E02001692,1
E02001809,E02001693,1
E02001809,E02001694,3
E02001809,E02001695,10
E02001809,E02001696,4
E02001809,E02001697,30
E02001809,E02001698,3
E02001809,E02001699,3
E02001809,E02001700,2
E02001809,E02001701,9
E02001809,E02001702,7
E02001809,E02001704,1
E02001809,E02001705,1
E02001809,E02001706,33
E02001809,E02001707,47
E02001809,E02001708,6
E02001809,E02001709,4
E02001809,E02001710,1
E02001809,E02001711,6
E02001809,E02001712,4
E02001809,E02001713,5
E02001809,E02001714,14
E02001809,E02001715,1
E02001809,E02001718,2
E02001809,E02001719,1
E02001809,E02001721,6
E02001809,E02001723,1
E02001809,E02001724,6
E02001809,E02001725,3
E02001809,E02001726,3
E02001809,E02001728,1
E02001809,E02001729,5
E02001809,E02001730,26
E02001809,E02001731,105
E02001809,E02001732,5
E02001809,E02001733,13
E02001809,E02001734,8
E02001809,E02001736,20
E02001809,E02001737,6
E02001809,E02001741,6
E02001809,E02001743,1
E02001809,E02001744,1
E02001809,E02001745,3
E02001809,E02001746,2
E02001809,E02001748,9
E02001809,E02001752,18
E02001809,E02001753,1
E02001809,E02001755,6
E02001809,E02001756,11
E02001809,E02001757,1
E02001809,E02001760,6
E02001809,E02001763,1
E02001809,E02001764,2
E02001809,E02001765,1
E02001809,E02001766,2
E02001809,E02001768,8
E02001809,E02001769,19
E02001809,E02001770,3
E02001809,E02001772,1
E02001809,E02001773,2
E02001809,E02001774,5
E02001809,E02001776,11
E02001809,E02001777,9
E02001809,E02001778,6
E02001809,E02001779,10
E02001809,E02001780,1
E02001809,E02001782,6
E02001809,E02001787,10
E02001809,E02001788,8
E02001809,E02001789,7
E02001809,E02001790,10
E02001809,E02001791,4
E02001809,E02001792,4
E02001809,E02001793,6
E02001809,E02001794,6
E02001809,E02001795,72
E02001809,E02001796,15
E02001809,E02001797,154
E02001809,E02001798,36
E02001809,E02001799,122
E02001809,E02001800,70
E02001809,E02001801,23
E02001809,E02001802,11
E02001809,E02001803,97
E02001809,E02001804,10
E02001809,E02001805,5
E02001809,E02001806,18
E02001809,E02001807,273
E02001809,E02001808,9
E02001809,E02001809,379
E02001809,E02001810,55
E02001809,E02001811,10
E02001809,E02001812,13
E02001809,E02001813,13
E02001809,E02001814,10
E02001809,E02001815,75
E02001809,E02001816,3
E02001809,E02001817,1
E02001809,E02001818,4
E02001809,E02001819,44
E02001809,E02001820,15
E02001809,E02001821,5
E02001809,E02001822,11
E02001809,E02001823,12
E02001809,E02001824,19
E02001809,E02001825,34
E02001809,E02006841,37
E02001809,E02006842,2
E02001810,E02001682,3
E02001810,E02001684,49
E02001810,E02001686,13
E02001810,E02001688,143
E02001810,E02001689,8
E02001810,E02001690,57
E02001810,E02001691,4
E02001810,E02001692,2
E02001810,E02001693,5
E02001810,E02001694,4
E02001810,E02001695,21
E02001810,E02001696,3
E02001810,E02001697,37
E02001810,E02001698,1
E02001810,E02001699,6
E02001810,E02001700,10
E02001810,E02001701,5
E02001810,E02001702,6
E02001810,E02001704,5
E02001810,E02001706,35
E02001810,E02001707,95
E02001810,E02001708,8
E02001810,E02001709,4
E02001810,E02001710,3
E02001810,E02001711,6
E02001810,E02001712,1
E02001810,E02001713,18
E02001810,E02001714,15
E02001810,E02001715,1
E02001810,E02001719,1
E02001810,E02001720,3
E02001810,E02001721,10
E02001810,E02001722,2
E02001810,E02001723,2
E02001810,E02001724,6
E02001810,E02001725,3
E02001810,E02001726,5
E02001810,E02001728,12
E02001810,E02001729,7
E02001810,E02001730,28
E02001810,E02001731,174
E02001810,E02001732,3
E02001810,E02001733,18
E02001810,E02001734,8
E02001810,E02001735,3
E02001810,E02001736,40
E02001810,E02001737,7
E02001810,E02001739,2
E02001810,E02001741,3
E02001810,E02001742,2
E02001810,E02001743,1
E02001810,E02001745,13
E02001810,E02001748,10
E02001810,E02001751,4
E02001810,E02001752,17
E02001810,E02001755,8
E02001810,E02001756,13
E02001810,E02001757,1
E02001810,E02001758,2
E02001810,E02001759,4
E02001810,E02001760,5
E02001810,E02001764,4
E02001810,E02001765,2
E02001810,E02001766,2
E02001810,E02001767,1
E02001810,E02001768,6
E02001810,E02001769,17
E02001810,E02001770,5
E02001810,E02001772,5
E02001810,E02001773,3
E02001810,E02001774,27
E02001810,E02001775,1
E02001810,E02001776,17
E02001810,E02001777,9
E02001810,E02001778,15
E02001810,E02001779,22
E02001810,E02001780,1
E02001810,E02001782,4
E02001810,E02001783,1
E02001810,E02001784,2
E02001810,E02001787,13
E02001810,E02001788,19
E02001810,E02001789,7
E02001810,E02001790,10
E02001810,E02001791,7
E02001810,E02001792,4
E02001810,E02001793,10
E02001810,E02001794,6
E02001810,E02001795,76
E02001810,E02001796,23
E02001810,E02001797,247
E02001810,E02001798,64
E02001810,E02001799,130
E02001810,E02001800,126
E02001810,E02001801,41
E02001810,E02001802,11
E02001810,E02001803,119
E02001810,E02001804,13
E02001810,E02001805,8
E02001810,E02001806,17
E02001810,E02001807,351
E02001810,E02001808,15
E02001810,E02001809,443
E02001810,E02001810,191
E02001810,E02001811,8
E02001810,E02001812,12
E02001810,E02001813,10
E02001810,E02001814,17
E02001810,E02001815,119
E02001810,E02001816,3
E02001810,E02001817,2
E02001810,E02001818,6
E02001810,E02001819,85
E02001810,E02001820,15
E02001810,E02001821,3
E02001810,E02001822,16
E02001810,E02001823,7
E02001810,E02001824,23
E02001810,E02001825,32
E02001810,E02001826,1
E02001810,E02006841,67
E02001810,E02006842,4
E02001811,E02001684,12
E02001811,E02001686,5
E02001811,E02001688,41
E02001811,E02001689,5
E02001811,E02001690,5
E02001811,E02001691,2
E02001811,E02001694,1
E02001811,E02001695,8
E02001811,E02001696,3
E02001811,E02001697,6
E02001811,E02001699,1
E02001811,E02001700,1
E02001811,E02001701,2
E02001811,E02001702,1
E02001811,E02001704,1
E02001811,E02001705,1
E02001811,E02001706,4
E02001811,E02001707,11
E02001811,E02001708,5
E02001811,E02001709,1
E02001811,E02001711,5
E02001811,E02001712,4
E02001811,E02001713,5
E02001811,E02001714,2
E02001811,E02001715,2
E02001811,E02001719,1
E02001811,E02001720,1
E02001811,E02001724,1
E02001811,E02001725,1
E02001811,E02001726,1
E02001811,E02001727,1
E02001811,E02001728,3
E02001811,E02001729,1
E02001811,E02001730,6
E02001811,E02001731,49
E02001811,E02001732,2
E02001811,E02001733,5
E02001811,E02001734,3
E02001811,E02001736,10
